/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M010_105-1.2s.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:114,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":114, "wakeup":1, "nStartBytes":12800, "nEndBytes":34560}	77
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M014_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:63,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":63, "wakeup":1, "nStartBytes":1408320, "nEndBytes":1425600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M014_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:16,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":16, "wakeup":1, "nStartBytes":1459520, "nEndBytes":1476160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M015_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:28,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":28, "wakeup":1, "nStartBytes":1510400, "nEndBytes":1528960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M015_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:39,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":39, "wakeup":1, "nStartBytes":1560320, "nEndBytes":1579200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M015_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:7,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":7, "wakeup":1, "nStartBytes":1611200, "nEndBytes":1629760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M015_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:39,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":39, "wakeup":1, "nStartBytes":1661120, "nEndBytes":1679680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M107_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:8,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":8, "wakeup":1, "nStartBytes":1711040, "nEndBytes":1728960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M107_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:87,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":87, "wakeup":1, "nStartBytes":1763520, "nEndBytes":1782080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M107_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:59,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":59, "wakeup":1, "nStartBytes":1816640, "nEndBytes":1835200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M107_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:45,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":45, "wakeup":1, "nStartBytes":1870080, "nEndBytes":1888640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:16,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":16, "wakeup":1, "nStartBytes":1924160, "nEndBytes":1938240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:54,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":54, "wakeup":1, "nStartBytes":1969920, "nEndBytes":1985600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:22,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":22, "wakeup":1, "nStartBytes":2017280, "nEndBytes":2032000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M110_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:30,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":30, "wakeup":1, "nStartBytes":2064000, "nEndBytes":2079040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_105.wav	nMvwScene:4,nMvwId:4,nMvwRlt:第五个,nMvwScore:2,lParam:{"nMvwScene":4, "nMvwId":4, "nMvwScore":2, "wakeup":1, "nStartBytes":2111360, "nEndBytes":2130880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:38,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":38, "wakeup":1, "nStartBytes":2160640, "nEndBytes":2178880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:20,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":20, "wakeup":1, "nStartBytes":2210880, "nEndBytes":2228800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M112_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:4,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":4, "wakeup":1, "nStartBytes":2262400, "nEndBytes":2280640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:32,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":32, "wakeup":1, "nStartBytes":2315200, "nEndBytes":2329920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:50,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":50, "wakeup":1, "nStartBytes":2364800, "nEndBytes":2379200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:5,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":5, "wakeup":1, "nStartBytes":2415360, "nEndBytes":2429760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/M113_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:11,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":11, "wakeup":1, "nStartBytes":2462720, "nEndBytes":2478400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:36,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":36, "wakeup":1, "nStartBytes":2512000, "nEndBytes":2534400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:82,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":82, "wakeup":1, "nStartBytes":2567040, "nEndBytes":2589760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:92,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":92, "wakeup":1, "nStartBytes":2623360, "nEndBytes":2646080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F002_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:111,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":111, "wakeup":1, "nStartBytes":2678400, "nEndBytes":2700800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:95,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":95, "wakeup":1, "nStartBytes":2737600, "nEndBytes":2763840}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:48,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":48, "wakeup":1, "nStartBytes":2798080, "nEndBytes":2823680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:71,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":71, "wakeup":1, "nStartBytes":2860480, "nEndBytes":2887040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F004_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:94,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":94, "wakeup":1, "nStartBytes":2922560, "nEndBytes":2949120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:66,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":66, "wakeup":1, "nStartBytes":2984640, "nEndBytes":3008640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:37,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":37, "wakeup":1, "nStartBytes":3047360, "nEndBytes":3070400}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:32,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":32, "wakeup":1, "nStartBytes":3109120, "nEndBytes":3131840}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F005_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:55,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":55, "wakeup":1, "nStartBytes":3170240, "nEndBytes":3194240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:51,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":51, "wakeup":1, "nStartBytes":3238080, "nEndBytes":3261760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:77,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":77, "wakeup":1, "nStartBytes":3301120, "nEndBytes":3325440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:96,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":96, "wakeup":1, "nStartBytes":3365760, "nEndBytes":3391680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:99,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":99, "wakeup":1, "nStartBytes":3431040, "nEndBytes":3456000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:80,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":80, "wakeup":1, "nStartBytes":3495360, "nEndBytes":3514880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:102,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":102, "wakeup":1, "nStartBytes":3551360, "nEndBytes":3570560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:77,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":77, "wakeup":1, "nStartBytes":3607040, "nEndBytes":3626560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:73,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":73, "wakeup":1, "nStartBytes":3663360, "nEndBytes":3681920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:76,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":76, "wakeup":1, "nStartBytes":3719040, "nEndBytes":3739200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:66,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":66, "wakeup":1, "nStartBytes":3774400, "nEndBytes":3795200}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:57,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":57, "wakeup":1, "nStartBytes":3830400, "nEndBytes":3850560}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:79,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":79, "wakeup":1, "nStartBytes":3885440, "nEndBytes":3905280}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:5,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":5, "wakeup":1, "nStartBytes":3941120, "nEndBytes":3958720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:50,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":50, "wakeup":1, "nStartBytes":3993600, "nEndBytes":4010880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:52,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":52, "wakeup":1, "nStartBytes":4044800, "nEndBytes":4061760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:69,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":69, "wakeup":1, "nStartBytes":4096640, "nEndBytes":4114240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:33,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":33, "wakeup":1, "nStartBytes":4148800, "nEndBytes":4167360}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:21,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":21, "wakeup":1, "nStartBytes":4202240, "nEndBytes":4220480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:29,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":29, "wakeup":1, "nStartBytes":4256320, "nEndBytes":4273920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:12,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":12, "wakeup":1, "nStartBytes":4310720, "nEndBytes":4327680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:126,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":126, "wakeup":1, "nStartBytes":4363200, "nEndBytes":4384640}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:102,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":102, "wakeup":1, "nStartBytes":4419200, "nEndBytes":4439680}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:121,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":121, "wakeup":1, "nStartBytes":4472640, "nEndBytes":4494080}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:111,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":111, "wakeup":1, "nStartBytes":4528320, "nEndBytes":4549440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:62,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":62, "wakeup":1, "nStartBytes":4585920, "nEndBytes":4606720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:17,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":17, "wakeup":1, "nStartBytes":4640320, "nEndBytes":4656000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:2,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":2, "wakeup":1, "nStartBytes":4691200, "nEndBytes":4708480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:33,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":33, "wakeup":1, "nStartBytes":4742720, "nEndBytes":4758720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:102,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":102, "wakeup":1, "nStartBytes":4792320, "nEndBytes":4819840}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_106.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:115,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":115, "wakeup":1, "nStartBytes":4854080, "nEndBytes":4882880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_107.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:108,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":108, "wakeup":1, "nStartBytes":4917120, "nEndBytes":4946240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_108.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:99,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":99, "wakeup":1, "nStartBytes":4979200, "nEndBytes":5007040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F109_105.wav	nMvwScene:4,nMvwId:5,nMvwRlt:第六个,nMvwScore:56,lParam:{"nMvwScene":4, "nMvwId":5, "nMvwScore":56, "wakeup":1, "nStartBytes":5041600, "nEndBytes":5062400}
