Time,PID,Name,CPU(%),RSS(B),VMS(B),Threads,Handles
2017-07-29 12:45:52,11008,TestISS-AIUI.exe,23.1,257523712,257630208,NotUsed,NotUsed
2017-07-29 12:45:53,11008,TestISS-AIUI.exe,0.0,263491584,265191424,NotUsed,NotUsed
2017-07-29 12:45:54,11008,TestISS-AIUI.exe,46.8,268922880,268259328,NotUsed,NotUsed
2017-07-29 12:45:55,11008,TestISS-AIUI.exe,37.5,259936256,258498560,NotUsed,NotUsed
2017-07-29 12:45:56,11008,TestISS-AIUI.exe,0.0,259956736,258514944,NotUsed,NotUsed
2017-07-29 12:45:57,11008,TestISS-AIUI.exe,26.6,268443648,266997760,NotUsed,NotUsed
2017-07-29 12:45:58,11008,TestISS-AIUI.exe,46.2,261214208,259530752,NotUsed,NotUsed
2017-07-29 12:45:59,11008,TestISS-AIUI.exe,0.0,261214208,259530752,NotUsed,NotUsed
2017-07-29 12:46:00,11008,TestISS-AIUI.exe,21.9,269324288,266997760,NotUsed,NotUsed
2017-07-29 12:46:01,11008,TestISS-AIUI.exe,46.9,271069184,268771328,NotUsed,NotUsed
2017-07-29 12:46:02,11008,TestISS-AIUI.exe,23.4,261353472,258879488,NotUsed,NotUsed
2017-07-29 12:46:03,11008,TestISS-AIUI.exe,0.0,260870144,258867200,NotUsed,NotUsed
2017-07-29 12:46:04,11008,TestISS-AIUI.exe,45.3,270454784,268234752,NotUsed,NotUsed
2017-07-29 12:46:05,11008,TestISS-AIUI.exe,39.0,271785984,269561856,NotUsed,NotUsed
2017-07-29 12:46:06,11008,TestISS-AIUI.exe,21.9,261148672,256974848,NotUsed,NotUsed
2017-07-29 12:46:07,11008,TestISS-AIUI.exe,1.5,267059200,264802304,NotUsed,NotUsed
2017-07-29 12:46:08,11008,TestISS-AIUI.exe,54.7,272932864,269070336,NotUsed,NotUsed
2017-07-29 12:46:09,11008,TestISS-AIUI.exe,31.3,264040448,259297280,NotUsed,NotUsed
2017-07-29 12:46:10,11008,TestISS-AIUI.exe,0.0,264040448,259297280,NotUsed,NotUsed
2017-07-29 12:46:11,11008,TestISS-AIUI.exe,18.8,271208448,266379264,NotUsed,NotUsed
2017-07-29 12:46:12,11008,TestISS-AIUI.exe,50.0,273870848,268939264,NotUsed,NotUsed
2017-07-29 12:46:13,11008,TestISS-AIUI.exe,28.1,264650752,259686400,NotUsed,NotUsed
2017-07-29 12:46:14,11008,TestISS-AIUI.exe,0.0,264650752,259686400,NotUsed,NotUsed
2017-07-29 12:46:15,11008,TestISS-AIUI.exe,46.8,273498112,267907072,NotUsed,NotUsed
2017-07-29 12:46:16,11008,TestISS-AIUI.exe,43.8,265289728,259125248,NotUsed,NotUsed
2017-07-29 12:46:17,11008,TestISS-AIUI.exe,0.0,265289728,259125248,NotUsed,NotUsed
2017-07-29 12:46:18,11008,TestISS-AIUI.exe,20.3,273506304,267288576,NotUsed,NotUsed
2017-07-29 12:46:19,11008,TestISS-AIUI.exe,46.8,275472384,269402112,NotUsed,NotUsed
2017-07-29 12:46:20,11008,TestISS-AIUI.exe,29.7,265703424,259805184,NotUsed,NotUsed
2017-07-29 12:46:21,11008,TestISS-AIUI.exe,3.1,264962048,259178496,NotUsed,NotUsed
2017-07-29 12:46:22,11008,TestISS-AIUI.exe,37.5,273510400,267358208,NotUsed,NotUsed
2017-07-29 12:46:23,11008,TestISS-AIUI.exe,36.9,275079168,268906496,NotUsed,NotUsed
2017-07-29 12:46:24,11008,TestISS-AIUI.exe,17.2,264024064,257249280,NotUsed,NotUsed
2017-07-29 12:46:25,11008,TestISS-AIUI.exe,3.1,269930496,264810496,NotUsed,NotUsed
2017-07-29 12:46:26,11008,TestISS-AIUI.exe,48.5,274681856,268288000,NotUsed,NotUsed
2017-07-29 12:46:27,11008,TestISS-AIUI.exe,43.7,266334208,258252800,NotUsed,NotUsed
2017-07-29 12:46:28,11008,TestISS-AIUI.exe,0.0,266334208,258252800,NotUsed,NotUsed
2017-07-29 12:46:29,11008,TestISS-AIUI.exe,18.5,274452480,266575872,NotUsed,NotUsed
2017-07-29 12:46:30,11008,TestISS-AIUI.exe,50.0,267182080,258150400,NotUsed,NotUsed
2017-07-29 12:46:31,11008,TestISS-AIUI.exe,0.0,267182080,258150400,NotUsed,NotUsed
2017-07-29 12:46:32,11008,TestISS-AIUI.exe,1.6,273055744,264761344,NotUsed,NotUsed
2017-07-29 12:46:33,11008,TestISS-AIUI.exe,56.2,277577728,268828672,NotUsed,NotUsed
2017-07-29 12:46:34,11008,TestISS-AIUI.exe,34.4,278622208,269934592,NotUsed,NotUsed
2017-07-29 12:46:35,11008,TestISS-AIUI.exe,25.0,266653696,257503232,NotUsed,NotUsed
2017-07-29 12:46:36,11008,TestISS-AIUI.exe,1.6,265662464,256880640,NotUsed,NotUsed
2017-07-29 12:46:37,11008,TestISS-AIUI.exe,35.4,276422656,267948032,NotUsed,NotUsed
2017-07-29 12:46:38,11008,TestISS-AIUI.exe,34.4,278028288,269606912,NotUsed,NotUsed
2017-07-29 12:46:39,11008,TestISS-AIUI.exe,43.7,268648448,258711552,NotUsed,NotUsed
2017-07-29 12:46:40,11008,TestISS-AIUI.exe,1.6,268648448,258711552,NotUsed,NotUsed
2017-07-29 12:46:41,11008,TestISS-AIUI.exe,4.7,274546688,265723904,NotUsed,NotUsed
2017-07-29 12:46:42,11008,TestISS-AIUI.exe,54.7,279502848,269656064,NotUsed,NotUsed
2017-07-29 12:46:43,11008,TestISS-AIUI.exe,51.6,268062720,257732608,NotUsed,NotUsed
2017-07-29 12:46:44,11008,TestISS-AIUI.exe,0.0,268062720,257732608,NotUsed,NotUsed
2017-07-29 12:46:45,11008,TestISS-AIUI.exe,1.6,273969152,265519104,NotUsed,NotUsed
2017-07-29 12:46:46,11008,TestISS-AIUI.exe,46.9,279314432,269217792,NotUsed,NotUsed
2017-07-29 12:46:47,11008,TestISS-AIUI.exe,40.6,280997888,270987264,NotUsed,NotUsed
2017-07-29 12:46:48,11008,TestISS-AIUI.exe,21.9,269611008,257748992,NotUsed,NotUsed
2017-07-29 12:46:49,11008,TestISS-AIUI.exe,3.1,268476416,256897024,NotUsed,NotUsed
2017-07-29 12:46:50,11008,TestISS-AIUI.exe,46.2,279289856,268341248,NotUsed,NotUsed
2017-07-29 12:46:51,11008,TestISS-AIUI.exe,45.3,271065088,259702784,NotUsed,NotUsed
2017-07-29 12:46:52,11008,TestISS-AIUI.exe,3.1,271069184,259702784,NotUsed,NotUsed
2017-07-29 12:46:53,11008,TestISS-AIUI.exe,0.0,276824064,265613312,NotUsed,NotUsed
2017-07-29 12:46:54,11008,TestISS-AIUI.exe,56.1,280715264,269230080,NotUsed,NotUsed
2017-07-29 12:46:55,11008,TestISS-AIUI.exe,20.3,270839808,259080192,NotUsed,NotUsed
2017-07-29 12:46:56,11008,TestISS-AIUI.exe,1.6,270839808,259080192,NotUsed,NotUsed
2017-07-29 12:46:57,11008,TestISS-AIUI.exe,45.3,280457216,268980224,NotUsed,NotUsed
2017-07-29 12:46:58,11008,TestISS-AIUI.exe,40.6,281935872,270475264,NotUsed,NotUsed
2017-07-29 12:46:59,11008,TestISS-AIUI.exe,42.2,269950976,257916928,NotUsed,NotUsed
2017-07-29 12:47:00,11008,TestISS-AIUI.exe,0.0,269950976,257916928,NotUsed,NotUsed
2017-07-29 12:47:01,11008,TestISS-AIUI.exe,4.7,275853312,265633792,NotUsed,NotUsed
2017-07-29 12:47:02,11008,TestISS-AIUI.exe,59.4,281985024,270352384,NotUsed,NotUsed
2017-07-29 12:47:03,11008,TestISS-AIUI.exe,31.2,271855616,260067328,NotUsed,NotUsed
2017-07-29 12:47:04,11008,TestISS-AIUI.exe,1.5,271855616,260067328,NotUsed,NotUsed
2017-07-29 12:47:05,11008,TestISS-AIUI.exe,23.4,280092672,268173312,NotUsed,NotUsed
2017-07-29 12:47:06,11008,TestISS-AIUI.exe,50.0,282464256,270610432,NotUsed,NotUsed
2017-07-29 12:47:07,11008,TestISS-AIUI.exe,37.5,284061696,272269312,NotUsed,NotUsed
2017-07-29 12:47:08,11008,TestISS-AIUI.exe,20.3,270970880,258502656,NotUsed,NotUsed
2017-07-29 12:47:09,11008,TestISS-AIUI.exe,3.1,275525632,264343552,NotUsed,NotUsed
2017-07-29 12:47:10,11008,TestISS-AIUI.exe,54.7,270712832,258113536,NotUsed,NotUsed
2017-07-29 12:47:11,11008,TestISS-AIUI.exe,0.0,270757888,258113536,NotUsed,NotUsed
2017-07-29 12:47:12,11008,TestISS-AIUI.exe,6.2,276656128,265637888,NotUsed,NotUsed
2017-07-29 12:47:13,11008,TestISS-AIUI.exe,62.5,271388672,259305472,NotUsed,NotUsed
2017-07-29 12:47:14,11008,TestISS-AIUI.exe,1.6,271388672,259305472,NotUsed,NotUsed
2017-07-29 12:47:15,11008,TestISS-AIUI.exe,9.4,277278720,265818112,NotUsed,NotUsed
2017-07-29 12:47:16,11008,TestISS-AIUI.exe,59.4,272117760,259833856,NotUsed,NotUsed
2017-07-29 12:47:17,11008,TestISS-AIUI.exe,0.0,272117760,259833856,NotUsed,NotUsed
2017-07-29 12:47:18,11008,TestISS-AIUI.exe,1.6,277942272,265863168,NotUsed,NotUsed
2017-07-29 12:47:19,11008,TestISS-AIUI.exe,56.3,282497024,269705216,NotUsed,NotUsed
2017-07-29 12:47:20,11008,TestISS-AIUI.exe,40.6,270884864,257531904,NotUsed,NotUsed
2017-07-29 12:47:21,11008,TestISS-AIUI.exe,0.0,270913536,257585152,NotUsed,NotUsed
2017-07-29 12:47:22,11008,TestISS-AIUI.exe,4.7,275951616,265527296,NotUsed,NotUsed
2017-07-29 12:47:23,11008,TestISS-AIUI.exe,62.5,271482880,258359296,NotUsed,NotUsed
2017-07-29 12:47:24,11008,TestISS-AIUI.exe,0.0,271482880,258359296,NotUsed,NotUsed
2017-07-29 12:47:25,11008,TestISS-AIUI.exe,9.2,277368832,265420800,NotUsed,NotUsed
2017-07-29 12:47:26,11008,TestISS-AIUI.exe,64.0,272105472,259268608,NotUsed,NotUsed
2017-07-29 12:47:27,11008,TestISS-AIUI.exe,0.0,272105472,259268608,NotUsed,NotUsed
2017-07-29 12:47:28,11008,TestISS-AIUI.exe,3.1,277934080,265297920,NotUsed,NotUsed
2017-07-29 12:47:29,11008,TestISS-AIUI.exe,56.2,283369472,270381056,NotUsed,NotUsed
2017-07-29 12:47:30,11008,TestISS-AIUI.exe,31.3,273756160,258891776,NotUsed,NotUsed
2017-07-29 12:47:31,11008,TestISS-AIUI.exe,0.0,273756160,258891776,NotUsed,NotUsed
2017-07-29 12:47:32,11008,TestISS-AIUI.exe,1.6,279658496,267010048,NotUsed,NotUsed
2017-07-29 12:47:33,11008,TestISS-AIUI.exe,50.0,284352512,269803520,NotUsed,NotUsed
2017-07-29 12:47:34,11008,TestISS-AIUI.exe,32.8,285392896,270704640,NotUsed,NotUsed
2017-07-29 12:47:35,11008,TestISS-AIUI.exe,28.1,286081024,271368192,NotUsed,NotUsed
2017-07-29 12:47:36,11008,TestISS-AIUI.exe,7.8,273657856,258465792,NotUsed,NotUsed
2017-07-29 12:47:37,11008,TestISS-AIUI.exe,1.6,272601088,257622016,NotUsed,NotUsed
2017-07-29 12:47:38,11008,TestISS-AIUI.exe,51.6,283713536,269271040,NotUsed,NotUsed
2017-07-29 12:47:39,11008,TestISS-AIUI.exe,37.5,284987392,270598144,NotUsed,NotUsed
2017-07-29 12:47:40,11008,TestISS-AIUI.exe,32.8,274001920,258355200,NotUsed,NotUsed
2017-07-29 12:47:41,11008,TestISS-AIUI.exe,0.0,274001920,258355200,NotUsed,NotUsed
2017-07-29 12:47:42,11008,TestISS-AIUI.exe,25.0,283881472,268816384,NotUsed,NotUsed
2017-07-29 12:47:43,11008,TestISS-AIUI.exe,46.8,286744576,271593472,NotUsed,NotUsed
2017-07-29 12:47:44,11008,TestISS-AIUI.exe,25.0,274464768,258576384,NotUsed,NotUsed
2017-07-29 12:47:45,11008,TestISS-AIUI.exe,0.0,274464768,258576384,NotUsed,NotUsed
2017-07-29 12:47:46,11008,TestISS-AIUI.exe,40.6,285044736,269672448,NotUsed,NotUsed
2017-07-29 12:47:47,11008,TestISS-AIUI.exe,32.8,275263488,259182592,NotUsed,NotUsed
2017-07-29 12:47:48,11008,TestISS-AIUI.exe,0.0,275263488,259182592,NotUsed,NotUsed
2017-07-29 12:47:49,11008,TestISS-AIUI.exe,32.8,284835840,269119488,NotUsed,NotUsed
2017-07-29 12:47:50,11008,TestISS-AIUI.exe,50.8,276004864,260472832,NotUsed,NotUsed
2017-07-29 12:47:51,11008,TestISS-AIUI.exe,0.0,276004864,260472832,NotUsed,NotUsed
2017-07-29 12:47:52,11008,TestISS-AIUI.exe,3.1,281837568,266846208,NotUsed,NotUsed
2017-07-29 12:47:53,11008,TestISS-AIUI.exe,67.2,274620416,258457600,NotUsed,NotUsed
2017-07-29 12:47:54,11008,TestISS-AIUI.exe,0.0,274620416,258457600,NotUsed,NotUsed
2017-07-29 12:47:55,11008,TestISS-AIUI.exe,4.7,279490560,265707520,NotUsed,NotUsed
2017-07-29 12:47:56,11008,TestISS-AIUI.exe,54.7,285155328,269651968,NotUsed,NotUsed
2017-07-29 12:47:57,11008,TestISS-AIUI.exe,34.4,286138368,270647296,NotUsed,NotUsed
2017-07-29 12:47:58,11008,TestISS-AIUI.exe,17.2,275111936,258310144,NotUsed,NotUsed
2017-07-29 12:47:59,11008,TestISS-AIUI.exe,6.2,281001984,266481664,NotUsed,NotUsed
2017-07-29 12:48:00,11008,TestISS-AIUI.exe,53.1,286969856,270753792,NotUsed,NotUsed
2017-07-29 12:48:01,11008,TestISS-AIUI.exe,20.3,276570112,260554752,NotUsed,NotUsed
2017-07-29 12:48:02,11008,TestISS-AIUI.exe,0.0,276570112,260554752,NotUsed,NotUsed
2017-07-29 12:48:03,11008,TestISS-AIUI.exe,50.0,287068160,270860288,NotUsed,NotUsed
2017-07-29 12:48:04,11008,TestISS-AIUI.exe,40.6,276025344,258363392,NotUsed,NotUsed
2017-07-29 12:48:05,11008,TestISS-AIUI.exe,0.0,276025344,258363392,NotUsed,NotUsed
2017-07-29 12:48:06,11008,TestISS-AIUI.exe,29.7,286801920,269651968,NotUsed,NotUsed
2017-07-29 12:48:07,11008,TestISS-AIUI.exe,43.1,276025344,258424832,NotUsed,NotUsed
2017-07-29 12:48:08,11008,TestISS-AIUI.exe,3.1,274874368,257265664,NotUsed,NotUsed
2017-07-29 12:48:09,11008,TestISS-AIUI.exe,4.7,280772608,265863168,NotUsed,NotUsed
2017-07-29 12:48:10,11008,TestISS-AIUI.exe,57.8,286367744,269148160,NotUsed,NotUsed
2017-07-29 12:48:11,11008,TestISS-AIUI.exe,29.7,277499904,259899392,NotUsed,NotUsed
2017-07-29 12:48:12,11008,TestISS-AIUI.exe,0.0,277499904,259899392,NotUsed,NotUsed
2017-07-29 12:48:13,11008,TestISS-AIUI.exe,34.4,286777344,269189120,NotUsed,NotUsed
2017-07-29 12:48:14,11008,TestISS-AIUI.exe,34.4,277151744,259710976,NotUsed,NotUsed
2017-07-29 12:48:15,11008,TestISS-AIUI.exe,1.5,277151744,259710976,NotUsed,NotUsed
2017-07-29 12:48:16,11008,TestISS-AIUI.exe,43.7,287563776,270090240,NotUsed,NotUsed
2017-07-29 12:48:17,11008,TestISS-AIUI.exe,34.4,288739328,271310848,NotUsed,NotUsed
2017-07-29 12:48:18,11008,TestISS-AIUI.exe,21.9,277958656,260829184,NotUsed,NotUsed
2017-07-29 12:48:19,11008,TestISS-AIUI.exe,0.0,277958656,260829184,NotUsed,NotUsed
2017-07-29 12:48:20,11008,TestISS-AIUI.exe,18.8,284643328,267296768,NotUsed,NotUsed
2017-07-29 12:48:21,11008,TestISS-AIUI.exe,53.1,287694848,270102528,NotUsed,NotUsed
2017-07-29 12:48:22,11008,TestISS-AIUI.exe,20.3,277184512,259543040,NotUsed,NotUsed
2017-07-29 12:48:23,11008,TestISS-AIUI.exe,0.0,276434944,259141632,NotUsed,NotUsed
2017-07-29 12:48:24,11008,TestISS-AIUI.exe,46.9,286523392,269201408,NotUsed,NotUsed
2017-07-29 12:48:25,11008,TestISS-AIUI.exe,23.4,277213184,259276800,NotUsed,NotUsed
2017-07-29 12:48:26,11008,TestISS-AIUI.exe,0.0,277213184,259276800,NotUsed,NotUsed
2017-07-29 12:48:27,11008,TestISS-AIUI.exe,48.5,287932416,270118912,NotUsed,NotUsed
2017-07-29 12:48:28,11008,TestISS-AIUI.exe,43.7,276250624,257662976,NotUsed,NotUsed
2017-07-29 12:48:29,11008,TestISS-AIUI.exe,1.6,276250624,257662976,NotUsed,NotUsed
2017-07-29 12:48:30,11008,TestISS-AIUI.exe,4.7,282144768,265805824,NotUsed,NotUsed
2017-07-29 12:48:31,11008,TestISS-AIUI.exe,54.7,288206848,270401536,NotUsed,NotUsed
2017-07-29 12:48:32,11008,TestISS-AIUI.exe,42.2,277196800,258424832,NotUsed,NotUsed
2017-07-29 12:48:33,11008,TestISS-AIUI.exe,0.0,277196800,258424832,NotUsed,NotUsed
2017-07-29 12:48:34,11008,TestISS-AIUI.exe,14.1,285196288,267374592,NotUsed,NotUsed
2017-07-29 12:48:35,11008,TestISS-AIUI.exe,48.5,288043008,269598720,NotUsed,NotUsed
2017-07-29 12:48:36,11008,TestISS-AIUI.exe,27.7,277856256,259358720,NotUsed,NotUsed
2017-07-29 12:48:37,11008,TestISS-AIUI.exe,0.0,277204992,258826240,NotUsed,NotUsed
2017-07-29 12:48:38,11008,TestISS-AIUI.exe,53.1,287322112,268959744,NotUsed,NotUsed
2017-07-29 12:48:39,11008,TestISS-AIUI.exe,35.9,278167552,259391488,NotUsed,NotUsed
2017-07-29 12:48:40,11008,TestISS-AIUI.exe,0.0,278167552,259391488,NotUsed,NotUsed
2017-07-29 12:48:41,11008,TestISS-AIUI.exe,32.8,287105024,268423168,NotUsed,NotUsed
2017-07-29 12:48:42,11008,TestISS-AIUI.exe,50.8,285061120,266076160,NotUsed,NotUsed
2017-07-29 12:48:43,11008,TestISS-AIUI.exe,6.2,278077440,259117056,NotUsed,NotUsed
2017-07-29 12:48:44,11008,TestISS-AIUI.exe,3.1,283947008,266010624,NotUsed,NotUsed
2017-07-29 12:48:45,11008,TestISS-AIUI.exe,51.6,289005568,270303232,NotUsed,NotUsed
2017-07-29 12:48:46,11008,TestISS-AIUI.exe,18.7,278614016,259792896,NotUsed,NotUsed
2017-07-29 12:48:47,11008,TestISS-AIUI.exe,3.1,278614016,259792896,NotUsed,NotUsed
2017-07-29 12:48:48,11008,TestISS-AIUI.exe,46.8,288161792,269352960,NotUsed,NotUsed
2017-07-29 12:48:49,11008,TestISS-AIUI.exe,37.5,289742848,271015936,NotUsed,NotUsed
2017-07-29 12:48:50,11008,TestISS-AIUI.exe,18.8,277475328,257667072,NotUsed,NotUsed
2017-07-29 12:48:51,11008,TestISS-AIUI.exe,1.6,283410432,265994240,NotUsed,NotUsed
2017-07-29 12:48:52,11008,TestISS-AIUI.exe,45.3,288681984,269508608,NotUsed,NotUsed
2017-07-29 12:48:53,11008,TestISS-AIUI.exe,21.9,278827008,259452928,NotUsed,NotUsed
2017-07-29 12:48:54,11008,TestISS-AIUI.exe,1.5,278073344,259051520,NotUsed,NotUsed
2017-07-29 12:48:55,11008,TestISS-AIUI.exe,46.9,288636928,269918208,NotUsed,NotUsed
2017-07-29 12:48:56,11008,TestISS-AIUI.exe,36.0,289665024,270913536,NotUsed,NotUsed
2017-07-29 12:48:57,11008,TestISS-AIUI.exe,9.4,277991424,258007040,NotUsed,NotUsed
2017-07-29 12:48:58,11008,TestISS-AIUI.exe,1.6,283889664,265748480,NotUsed,NotUsed
2017-07-29 12:48:59,11008,TestISS-AIUI.exe,53.1,290058240,270737408,NotUsed,NotUsed
2017-07-29 12:49:00,11008,TestISS-AIUI.exe,43.8,291602432,272285696,NotUsed,NotUsed
2017-07-29 12:49:01,11008,TestISS-AIUI.exe,14.1,279306240,258912256,NotUsed,NotUsed
2017-07-29 12:49:02,11008,TestISS-AIUI.exe,0.0,285192192,265977856,NotUsed,NotUsed
2017-07-29 12:49:03,11008,TestISS-AIUI.exe,57.8,290050048,270241792,NotUsed,NotUsed
2017-07-29 12:49:04,11008,TestISS-AIUI.exe,9.2,279752704,259547136,NotUsed,NotUsed
2017-07-29 12:49:05,11008,TestISS-AIUI.exe,1.6,279752704,259547136,NotUsed,NotUsed
2017-07-29 12:49:06,11008,TestISS-AIUI.exe,46.9,289452032,269393920,NotUsed,NotUsed
2017-07-29 12:49:07,11008,TestISS-AIUI.exe,36.0,290897920,270942208,NotUsed,NotUsed
2017-07-29 12:49:08,11008,TestISS-AIUI.exe,17.2,280358912,260362240,NotUsed,NotUsed
2017-07-29 12:49:09,11008,TestISS-AIUI.exe,1.5,280358912,260362240,NotUsed,NotUsed
2017-07-29 12:49:10,11008,TestISS-AIUI.exe,42.2,290152448,270045184,NotUsed,NotUsed
2017-07-29 12:49:11,11008,TestISS-AIUI.exe,26.5,279654400,259391488,NotUsed,NotUsed
2017-07-29 12:49:12,11008,TestISS-AIUI.exe,1.6,278892544,258760704,NotUsed,NotUsed
2017-07-29 12:49:13,11008,TestISS-AIUI.exe,36.0,288149504,268197888,NotUsed,NotUsed
2017-07-29 12:49:14,11008,TestISS-AIUI.exe,40.6,279339008,259010560,NotUsed,NotUsed
2017-07-29 12:49:15,11008,TestISS-AIUI.exe,0.0,279339008,259010560,NotUsed,NotUsed
2017-07-29 12:49:16,11008,TestISS-AIUI.exe,6.2,285229056,266190848,NotUsed,NotUsed
2017-07-29 12:49:17,11008,TestISS-AIUI.exe,58.5,280150016,260608000,NotUsed,NotUsed
2017-07-29 12:49:18,11008,TestISS-AIUI.exe,0.0,280150016,260608000,NotUsed,NotUsed
2017-07-29 12:49:19,11008,TestISS-AIUI.exe,0.0,285982720,266964992,NotUsed,NotUsed
2017-07-29 12:49:20,11008,TestISS-AIUI.exe,50.0,290004992,269897728,NotUsed,NotUsed
2017-07-29 12:49:21,11008,TestISS-AIUI.exe,34.4,278425600,257712128,NotUsed,NotUsed
2017-07-29 12:49:22,11008,TestISS-AIUI.exe,0.0,278429696,257712128,NotUsed,NotUsed
2017-07-29 12:49:23,11008,TestISS-AIUI.exe,31.3,288641024,268574720,NotUsed,NotUsed
2017-07-29 12:49:24,11008,TestISS-AIUI.exe,31.2,279228416,259207168,NotUsed,NotUsed
2017-07-29 12:49:25,11008,TestISS-AIUI.exe,1.5,278466560,258805760,NotUsed,NotUsed
2017-07-29 12:49:26,11008,TestISS-AIUI.exe,45.3,288829440,269017088,NotUsed,NotUsed
2017-07-29 12:49:27,11008,TestISS-AIUI.exe,36.0,290349056,270565376,NotUsed,NotUsed
2017-07-29 12:49:28,11008,TestISS-AIUI.exe,17.2,280621056,260861952,NotUsed,NotUsed
2017-07-29 12:49:29,11008,TestISS-AIUI.exe,0.0,280621056,260861952,NotUsed,NotUsed
2017-07-29 12:49:30,11008,TestISS-AIUI.exe,66.6,290902016,270548992,NotUsed,NotUsed
2017-07-29 12:49:31,11008,TestISS-AIUI.exe,29.7,279248896,258146304,NotUsed,NotUsed
2017-07-29 12:49:32,11008,TestISS-AIUI.exe,0.0,279248896,258146304,NotUsed,NotUsed
2017-07-29 12:49:33,11008,TestISS-AIUI.exe,29.7,289914880,269139968,NotUsed,NotUsed
2017-07-29 12:49:34,11008,TestISS-AIUI.exe,42.2,291196928,270487552,NotUsed,NotUsed
2017-07-29 12:49:35,11008,TestISS-AIUI.exe,20.3,280788992,260104192,NotUsed,NotUsed
2017-07-29 12:49:36,11008,TestISS-AIUI.exe,3.1,280788992,260104192,NotUsed,NotUsed
2017-07-29 12:49:37,11008,TestISS-AIUI.exe,48.5,290123776,269344768,NotUsed,NotUsed
2017-07-29 12:49:38,11008,TestISS-AIUI.exe,21.9,280129536,259391488,NotUsed,NotUsed
2017-07-29 12:49:39,11008,TestISS-AIUI.exe,4.7,279375872,258990080,NotUsed,NotUsed
2017-07-29 12:49:40,11008,TestISS-AIUI.exe,47.7,289882112,269451264,NotUsed,NotUsed
2017-07-29 12:49:41,11008,TestISS-AIUI.exe,23.4,280891392,260112384,NotUsed,NotUsed
2017-07-29 12:49:42,11008,TestISS-AIUI.exe,0.0,280891392,260112384,NotUsed,NotUsed
